As of: ,,2-Dec-21,,,,,,,,,,,,"Prepared by: Shelby Chase, Safety and Enforcement Division"
Utility,Year,Outage Start,Full Restoration ,Outage Duration,Outage Days,Outage Hours,Circuit Name,HFTD,TOTAL CUSTOMERS IMPACTED,RESIDENTIAL CUSTOMERS,COMMERCIAL/INDUSTRIAL CUSTOMERS,MEDICAL BASELINE CUSTOMERS,OTHER CUSTOMERS,Notes
PG&E,2019,10/26/19 19:15,10/30/19 16:56,"3 days,21 hrs,41 min",3.903,93.68,JESSUP-1102,"TIER 2, PARTIALLY OUTSIDE HFTD ",2214,1929,282,153,3,
PG&E,2019,10/26/19 19:15,10/30/19 13:01,"3 days,17 hrs,46 min",3.74,89.77,JESSUP-1103,"TIER 2, PARTIALLY OUTSIDE HFTD ",1555,1404,142,90,9,
PG&E,2019,10/26/19 17:35,11/1/19 12:42,"5 days,19 hrs,7 min",5.797,139.12,KANAKA-1101,"TIER 3, TIER 2, PARTIALLY OUTSIDE HFTD ",604,547,50,33,7,
PG&E,2019,10/27/19 13:52,10/28/19 18:35,"1 days,4 hrs,43 min",1.197,28.72,KERCKHOFF-1101,TIER 2,258,223,34,18,1,
PG&E,2019,10/29/19 21:00,10/30/19 23:26,"1 days,2 hrs,26 min",1.101,26.43,KERN OIL-1106*,"TIER 2, PARTIALLY OUTSIDE HFTD ",16,3,13,0,0,
PG&E,2019,10/26/19 18:50,10/30/19 16:04,"3 days,21 hrs,14 min",3.885,93.23,KESWICK-1101,"TIER 3, TIER 2",445,337,105,12,3,
PG&E,2019,10/26/19 21:24,10/29/19 17:45,"2 days,20 hrs,21 min",2.848,68.35,KIRKER-2104*,TIER 2,12,5,7,0,0,
PG&E,2019,10/26/19 17:53,11/1/19 11:28,"5 days,17 hrs,35 min",5.733,137.58,KONOCTI-1102,"TIER 3, TIER 2, PARTIALLY OUTSIDE HFTD ",2666,2313,280,105,73,
PG&E,2019,10/26/19 17:53,10/30/19 17:52,"3 days,23 hrs,59 min",3.999,95.98,KONOCTI-1108,"TIER 2, PARTIALLY OUTSIDE HFTD ",1924,1840,81,117,3,
PG&E,2019,10/26/19 17:43,10/31/19 12:01,"4 days,18 hrs,18 min",4.763,114.3,LAKEVILLE-1102*,"TIER 3, TIER 2, PARTIALLY OUTSIDE HFTD ",171,111,29,4,31,
PG&E,2019,10/26/19 20:13,10/29/19 10:13,"2 days,14 hrs,0 min",2.583,62,LAKEWOOD-1102*,"TIER 2, PARTIALLY OUTSIDE HFTD ",4,4,0,0,0,
PG&E,2019,10/26/19 20:23,10/29/19 12:06,"2 days,15 hrs,43 min",2.655,63.72,LAKEWOOD-2107*,"TIER 2, PARTIALLY OUTSIDE HFTD ",706,683,23,17,0,
PG&E,2019,10/26/19 20:40,10/28/19 18:19,"1 days,21 hrs,39 min",1.902,45.65,LAKEWOOD-2109*,"TIER 3, PARTIALLY OUTSIDE HFTD ",139,126,13,11,0,
PG&E,2019,10/26/19 20:57,10/29/19 10:30,"2 days,13 hrs,33 min",2.565,61.55,LAKEWOOD-2224*,TIER 3,19,19,0,0,0,
PG&E,2019,10/29/19 20:56,10/31/19 9:27,"1 days,12 hrs,31 min",1.522,36.52,LAMONT-1102*,"TIER 2, PARTIALLY OUTSIDE HFTD ",5,0,5,0,0,
PG&E,2019,10/26/19 20:30,10/29/19 15:27,"2 days,18 hrs,57 min",2.79,66.95,LAS AROMAS-0401*,"TIER 2, PARTIALLY OUTSIDE HFTD ",421,411,10,10,0,
PG&E,2019,10/26/19 20:25,10/28/19 17:51,"1 days,21 hrs,26 min",1.893,45.43,LAS GALLINAS A-1103,NON-HFTD,1818,1321,496,30,1,
PG&E,2019,10/26/19 20:25,10/28/19 17:43,"1 days,21 hrs,18 min",1.887,45.3,LAS GALLINAS A-1104,"TIER 2, PARTIALLY OUTSIDE HFTD ",2000,1849,150,58,1,
PG&E,2019,10/26/19 20:25,10/28/19 19:16,"1 days,22 hrs,51 min",1.952,46.85,LAS GALLINAS A-1105,"TIER 3, TIER 2, PARTIALLY OUTSIDE HFTD ",2819,2623,192,78,4,
PG&E,2019,10/26/19 20:25,10/28/19 18:24,"1 days,21 hrs,59 min",1.916,45.98,LAS GALLINAS A-1106,"TIER 3, TIER 2, PARTIALLY OUTSIDE HFTD ",4289,3993,286,86,10,
PG&E,2019,10/26/19 20:25,10/28/19 21:09,"2 days,0 hrs,44 min",2.031,48.73,LAS GALLINAS A-1107,"TIER 2, PARTIALLY OUTSIDE HFTD ",2361,1949,403,30,9,
PG&E,2019,10/26/19 20:13,10/28/19 14:14,"1 days,18 hrs,1 min",1.751,42.02,LAS POSITAS-2108*,"TIER 2, PARTIALLY OUTSIDE HFTD ",46,15,28,2,3,
PG&E,2019,10/26/19 22:14,10/28/19 9:50,"1 days,11 hrs,36 min",1.483,35.6,LAS PULGAS-0401*,"TIER 2, PARTIALLY OUTSIDE HFTD ",138,131,7,0,0,
PG&E,2019,10/26/19 17:44,10/30/19 16:54,"3 days,23 hrs,10 min",3.965,95.17,LAYTONVILLE-1101,"TIER 2, PARTIALLY OUTSIDE HFTD ",703,541,146,28,16,
PG&E,2019,10/26/19 17:44,10/30/19 16:57,"3 days,23 hrs,13 min",3.967,95.22,LAYTONVILLE-1102,"TIER 3, TIER 2, PARTIALLY OUTSIDE HFTD ",895,724,156,34,15,
PG&E,2019,10/26/19 17:17,10/29/19 9:48,"2 days,16 hrs,31 min",2.688,64.52,LINCOLN-1101*,"TIER 2, PARTIALLY OUTSIDE HFTD ",577,492,54,28,31,
PG&E,2019,10/26/19 17:10,10/30/19 16:02,"3 days,22 hrs,52 min",3.953,94.87,LINCOLN-1104*,"TIER 2, PARTIALLY OUTSIDE HFTD ",668,582,56,29,30,
PG&E,2019,10/26/19 20:31,10/29/19 16:54,"2 days,20 hrs,23 min",2.849,68.38,LLAGAS-2101*,"TIER 2, PARTIALLY OUTSIDE HFTD ",473,333,60,16,80,
PG&E,2019,10/26/19 22:23,10/28/19 13:41,"1 days,15 hrs,18 min",1.638,39.3,LLAGAS-2104*,"TIER 2, PARTIALLY OUTSIDE HFTD ",11,7,3,0,1,
PG&E,2019,10/26/19 22:04,10/28/19 11:40,"1 days,13 hrs,36 min",1.567,37.6,LLAGAS-2105*,"TIER 3, TIER 2, PARTIALLY OUTSIDE HFTD ",8,5,3,0,0,
PG&E,2019,10/26/19 22:07,10/28/19 16:52,"1 days,18 hrs,45 min",1.781,42.75,LLAGAS-2106*,"TIER 2, PARTIALLY OUTSIDE HFTD ",21,13,2,2,6,
PG&E,2019,10/26/19 20:36,10/28/19 17:19,"1 days,20 hrs,43 min",1.863,44.72,LLAGAS-2107*,"TIER 3, TIER 2, PARTIALLY OUTSIDE HFTD ",395,331,49,23,15,
PG&E,2019,10/26/19 17:01,10/28/19 15:48,"1 days,22 hrs,47 min",1.949,46.78,LOGAN CREEK-2102*,"TIER 2, PARTIALLY OUTSIDE HFTD ",9,4,3,0,2,
PG&E,2019,10/26/19 23:35,10/29/19 16:02,"2 days,16 hrs,27 min",2.685,64.45,LONE TREE-2105*,"TIER 2, PARTIALLY OUTSIDE HFTD ",73,58,10,1,5,
PG&E,2019,10/26/19 20:05,10/29/19 14:18,"2 days,18 hrs,13 min",2.759,66.22,LOS GATOS-1101*,"TIER 2, PARTIALLY OUTSIDE HFTD ",1236,1194,42,32,0,
PG&E,2019,10/26/19 20:37,10/28/19 14:08,"1 days,17 hrs,31 min",1.73,41.52,LOS GATOS-1102*,"TIER 2, PARTIALLY OUTSIDE HFTD ",254,223,31,6,0,
PG&E,2019,10/26/19 20:21,10/29/19 17:51,"2 days,21 hrs,30 min",2.896,69.5,LOS GATOS-1106*,"TIER 3, TIER 2, PARTIALLY OUTSIDE HFTD ",1563,1382,172,47,9,
PG&E,2019,10/26/19 20:50,10/29/19 18:43,"2 days,21 hrs,53 min",2.912,69.88,LOS GATOS-1107*,"TIER 3, TIER 2, PARTIALLY OUTSIDE HFTD ",2131,1926,200,49,5,
PG&E,2019,10/26/19 21:40,10/28/19 14:23,"1 days,16 hrs,43 min",1.697,40.72,LOS GATOS-1108*,"TIER 3, TIER 2, PARTIALLY OUTSIDE HFTD ",757,643,114,11,0,
PG&E,2019,10/26/19 18:05,10/30/19 8:48,"3 days,14 hrs,43 min",3.613,86.72,LOS MOLINOS-1101,"TIER 2, PARTIALLY OUTSIDE HFTD ",966,812,88,62,66,
PG&E,2019,10/26/19 18:05,10/28/19 12:59,"1 days,18 hrs,54 min",1.788,42.9,LOS MOLINOS-1102,NON-HFTD,1105,903,154,82,48,
PG&E,2019,10/26/19 21:10,10/30/19 18:29,"3 days,21 hrs,19 min",3.888,93.32,LOW GAP-1101*,"TIER 2, PARTIALLY OUTSIDE HFTD ",681,575,104,18,2,
PG&E,2019,10/26/19 21:41,10/28/19 11:46,"1 days,14 hrs,5 min",1.587,38.08,LOYOLA-1102*,"TIER 2, PARTIALLY OUTSIDE HFTD ",25,24,1,0,0,
PG&E,2019,10/26/19 18:37,10/30/19 16:10,"3 days,21 hrs,33 min",3.898,93.55,LUCERNE-1103,"TIER 2, PARTIALLY OUTSIDE HFTD ",2095,1877,204,156,14,
PG&E,2019,10/26/19 18:37,10/30/19 17:03,"3 days,22 hrs,26 min",3.935,94.43,LUCERNE-1106,"TIER 2, PARTIALLY OUTSIDE HFTD ",3028,2816,206,200,6,
PG&E,2019,10/26/19 17:38,10/30/19 16:05,"3 days,22 hrs,27 min",3.935,94.45,MADISON-2101*,"TIER 2, PARTIALLY OUTSIDE HFTD ",1914,1383,305,69,226,
PG&E,2019,10/26/19 22:16,10/29/19 14:30,"2 days,16 hrs,14 min",2.676,64.23,MAPLE CREEK-1101,"TIER 2, PARTIALLY OUTSIDE HFTD ",137,94,32,2,11,
PG&E,2019,10/26/19 17:41,10/30/19 15:49,"3 days,22 hrs,8 min",3.922,94.13,MARTELL-1101,"TIER 2, PARTIALLY OUTSIDE HFTD ",2217,1887,322,98,8,
PG&E,2019,10/26/19 17:41,10/28/19 17:57,"2 days,0 hrs,16 min",2.011,48.27,MARTELL-1102,"TIER 2, PARTIALLY OUTSIDE HFTD ",1215,975,239,64,1,
PG&E,2019,10/26/19 17:41,10/28/19 16:11,"1 days,22 hrs,30 min",1.938,46.5,MARTELL-1103,"TIER 2, PARTIALLY OUTSIDE HFTD ",1126,748,364,44,14,
PG&E,2019,10/26/19 17:20,10/28/19 17:35,"2 days,0 hrs,15 min",2.01,48.25,MAXWELL-1105*,"TIER 2, PARTIALLY OUTSIDE HFTD ",43,28,9,1,6,
PG&E,2019,10/26/19 20:15,10/28/19 10:46,"1 days,14 hrs,31 min",1.605,38.52,MC KEE-1103*,"TIER 2, PARTIALLY OUTSIDE HFTD ",76,71,5,0,0,
PG&E,2019,10/26/19 20:22,10/28/19 9:28,"1 days,13 hrs,6 min",1.546,37.1,MC KEE-1108*,"TIER 2, PARTIALLY OUTSIDE HFTD ",26,25,1,1,0,
PG&E,2019,10/26/19 20:25,10/28/19 12:47,"1 days,16 hrs,22 min",1.682,40.37,MC KEE-1111*,"TIER 2, PARTIALLY OUTSIDE HFTD ",139,131,8,4,0,
PG&E,2019,10/26/19 23:35,10/29/19 12:31,"2 days,12 hrs,56 min",2.539,60.93,MEADOW LANE-2106*,"TIER 3, TIER 2, PARTIALLY OUTSIDE HFTD ",12,3,9,0,0,
PG&E,2019,10/26/19 17:44,10/30/19 19:00,"4 days,1 hrs,16 min",4.053,97.27,MENDOCINO-1101,"TIER 3, TIER 2, PARTIALLY OUTSIDE HFTD ",1773,1580,167,77,26,
PG&E,2019,10/26/19 20:37,10/29/19 14:40,"2 days,18 hrs,3 min",2.752,66.05,MENLO-1102*,"TIER 3, TIER 2, PARTIALLY OUTSIDE HFTD ",497,447,47,6,3,
PG&E,2019,10/26/19 21:07,10/30/19 14:50,"3 days,17 hrs,43 min",3.738,89.72,MENLO-1103*,"TIER 2, PARTIALLY OUTSIDE HFTD ",291,226,63,6,2,
PG&E,2019,10/26/19 17:53,10/31/19 16:47,"4 days,22 hrs,54 min",4.954,118.9,MIDDLETOWN-1101,"TIER 3, TIER 2, PARTIALLY OUTSIDE HFTD ",1893,1588,281,69,24,
PG&E,2019,10/26/19 17:53,10/30/19 19:01,"4 days,1 hrs,8 min",4.047,97.13,MIDDLETOWN-1102,"TIER 3, TIER 2, PARTIALLY OUTSIDE HFTD ",2254,2040,201,112,13,
PG&E,2019,10/26/19 17:53,10/30/19 19:15,"4 days,1 hrs,22 min",4.057,97.37,MIDDLETOWN-1103[4],"TIER 3, TIER 2, PARTIALLY OUTSIDE HFTD ",142,96,35,3,11,
PG&E,2019,10/26/19 20:25,10/28/19 12:40,"1 days,16 hrs,15 min",1.677,40.25,MILPITAS-1105*,"TIER 2, PARTIALLY OUTSIDE HFTD ",3,2,1,0,0,
PG&E,2019,10/26/19 20:38,10/28/19 8:57,"1 days,12 hrs,19 min",1.513,36.32,MILPITAS-1108*,"TIER 2, PARTIALLY OUTSIDE HFTD ",3,3,0,0,0,
PG&E,2019,10/26/19 20:11,10/28/19 16:37,"1 days,20 hrs,26 min",1.851,44.43,MILPITAS-1109*,"TIER 2, PARTIALLY OUTSIDE HFTD ",313,235,69,9,9,
PG&E,2019,10/26/19 19:50,10/31/19 17:18,"4 days,21 hrs,28 min",4.894,117.47,MIRABEL-1101,"TIER 3, TIER 2, PARTIALLY OUTSIDE HFTD ",1506,1285,197,46,24,
PG&E,2019,10/26/19 19:50,10/31/19 12:25,"4 days,16 hrs,35 min",4.691,112.58,MIRABEL-1102,"TIER 3, TIER 2, PARTIALLY OUTSIDE HFTD ",2358,2159,160,70,39,
PG&E,2019,10/27/19 0:16,10/30/19 16:03,"3 days,15 hrs,47 min",3.658,87.78,MIWUK-1701,"TIER 3, TIER 2",354,285,65,9,4,
PG&E,2019,10/27/19 0:16,10/30/19 13:21,"3 days,13 hrs,5 min",3.545,85.08,MIWUK-1702,"TIER 3, TIER 2, PARTIALLY OUTSIDE HFTD ",254,197,56,15,1,
PG&E,2019,10/26/19 19:50,10/31/19 19:35,"4 days,23 hrs,45 min",4.99,119.75,MOLINO-1101,"TIER 3, TIER 2, PARTIALLY OUTSIDE HFTD ",5003,4512,419,162,72,
PG&E,2019,10/26/19 19:57,11/1/19 15:50,"5 days,19 hrs,53 min",5.828,139.88,MOLINO-1102,"TIER 3, TIER 2, PARTIALLY OUTSIDE HFTD ",3939,3374,443,137,122,
PG&E,2019,10/26/19 19:57,10/31/19 16:49,"4 days,20 hrs,52 min",4.869,116.87,MOLINO-1103,NON-HFTD,3395,3008,298,134,89,
PG&E,2019,10/26/19 20:02,10/30/19 18:17,"3 days,22 hrs,15 min",3.927,94.25,MOLINO-1104,"TIER 2, PARTIALLY OUTSIDE HFTD ",3964,3167,755,131,42,
PG&E,2019,10/26/19 17:02,10/28/19 16:29,"1 days,23 hrs,27 min",1.977,47.45,MONROE-2103*,"TIER 3, PARTIALLY OUTSIDE HFTD ",9,1,5,0,3,
PG&E,2019,10/26/19 17:13,10/31/19 11:57,"4 days,18 hrs,44 min",4.781,114.73,MONROE-2107*,"TIER 3, PARTIALLY OUTSIDE HFTD ",105,101,4,4,0,
PG&E,2019,10/26/19 20:00,10/31/19 16:15,"4 days,20 hrs,15 min",4.844,116.25,MONTE RIO-1111,"TIER 3, TIER 2, PARTIALLY OUTSIDE HFTD ",1705,1519,183,53,3,
PG&E,2019,10/26/19 20:00,10/31/19 13:30,"4 days,17 hrs,30 min",4.729,113.5,MONTE RIO-1112,TIER 3,1111,1025,86,31,0,
PG&E,2019,10/26/19 20:00,10/31/19 12:53,"4 days,16 hrs,53 min",4.703,112.88,MONTE RIO-1113,TIER 3,3786,3419,361,130,6,
PG&E,2019,10/26/19 17:37,10/31/19 19:48,"5 days,2 hrs,11 min",5.091,122.18,MONTICELLO-1101,"TIER 2, PARTIALLY OUTSIDE HFTD ",1303,1078,180,50,45,
PG&E,2019,10/26/19 22:05,10/28/19 18:56,"1 days,20 hrs,51 min",1.869,44.85,MORAGA-1101,"TIER 3, TIER 2, PARTIALLY OUTSIDE HFTD ",1176,1017,153,26,6,
PG&E,2019,10/26/19 22:02,10/29/19 10:14,"2 days,12 hrs,12 min",2.508,60.2,MORAGA-1102,"TIER 3, TIER 2, PARTIALLY OUTSIDE HFTD ",828,594,232,19,2,
PG&E,2019,10/26/19 22:02,10/28/19 16:33,"1 days,18 hrs,31 min",1.772,42.52,MORAGA-1103,"TIER 3, TIER 2, PARTIALLY OUTSIDE HFTD ",2870,2749,121,73,0,
PG&E,2019,10/26/19 22:07,10/28/19 15:55,"1 days,17 hrs,48 min",1.742,41.8,MORAGA-1104,"TIER 3, TIER 2, PARTIALLY OUTSIDE HFTD ",1750,1620,126,49,4,
PG&E,2019,10/26/19 22:07,10/29/19 12:47,"2 days,14 hrs,40 min",2.611,62.67,MORAGA-1105*,"TIER 3, TIER 2, PARTIALLY OUTSIDE HFTD ",900,862,38,21,0,
PG&E,2019,10/26/19 20:25,10/28/19 13:19,"1 days,16 hrs,54 min",1.704,40.9,MORGAN HILL-2104*,"TIER 2, PARTIALLY OUTSIDE HFTD ",375,362,11,11,2,
PG&E,2019,10/26/19 20:05,10/29/19 18:11,"2 days,22 hrs,6 min",2.921,70.1,MORGAN HILL-2105*,"TIER 3, TIER 2, PARTIALLY OUTSIDE HFTD ",3869,3592,240,162,37,
PG&E,2019,10/26/19 21:38,10/28/19 11:34,"1 days,13 hrs,56 min",1.581,37.93,MORGAN HILL-2109*,"TIER 2, PARTIALLY OUTSIDE HFTD ",136,133,3,5,0,
PG&E,2019,10/26/19 21:20,10/28/19 10:11,"1 days,12 hrs,51 min",1.535,36.85,MORGAN HILL-2110*,"TIER 2, PARTIALLY OUTSIDE HFTD ",305,285,20,15,0,
PG&E,2019,10/26/19 20:36,10/29/19 15:25,"2 days,18 hrs,49 min",2.784,66.82,MORGAN HILL-2111*,"TIER 3, TIER 2, PARTIALLY OUTSIDE HFTD ",1129,935,134,43,60,
PG&E,2019,10/26/19 19:57,10/31/19 12:54,"4 days,16 hrs,57 min",4.706,112.95,MOUNTAIN QUARRIES-2101,"TIER 3, TIER 2, PARTIALLY OUTSIDE HFTD ",3580,3271,291,179,18,
PG&E,2019,10/26/19 17:20,10/30/19 8:33,"3 days,15 hrs,13 min",3.634,87.22,NAPA-1102*,"TIER 2, PARTIALLY OUTSIDE HFTD ",31,15,8,0,8,
PG&E,2019,10/26/19 17:20,10/31/19 11:56,"4 days,18 hrs,36 min",4.775,114.6,NAPA-1112*,"TIER 2, PARTIALLY OUTSIDE HFTD ",652,565,57,27,30,
PG&E,2019,10/26/19 19:20,10/30/19 16:22,"3 days,21 hrs,2 min",3.876,93.03,NARROWS-2101,TIER 2,498,448,43,27,7,
PG&E,2019,10/26/19 19:08,10/30/19 15:08,"3 days,20 hrs,0 min",3.833,92,NARROWS-2102,"TIER 2, PARTIALLY OUTSIDE HFTD ",3375,3226,135,165,14,
PG&E,2019,10/26/19 18:52,10/30/19 15:19,"3 days,20 hrs,27 min",3.852,92.45,NARROWS-2105,"TIER 2, PARTIALLY OUTSIDE HFTD ",3854,3447,385,171,22,
PG&E,2019,10/26/19 22:42,10/28/19 11:45,"1 days,13 hrs,3 min",1.544,37.05,NEWBURG-1131,"TIER 2, PARTIALLY OUTSIDE HFTD ",2557,2289,238,121,30,
PG&E,2019,10/26/19 22:42,10/28/19 11:47,"1 days,13 hrs,5 min",1.545,37.08,NEWBURG-1132,"TIER 2, PARTIALLY OUTSIDE HFTD ",3394,2817,557,130,20,
PG&E,2019,10/26/19 22:42,10/28/19 13:57,"1 days,15 hrs,15 min",1.635,39.25,NEWBURG-1133,"TIER 2, PARTIALLY OUTSIDE HFTD ",500,458,39,23,3,
PG&E,2019,10/27/19 0:15,10/28/19 17:33,"1 days,17 hrs,18 min",1.721,41.3,NORTH BRANCH-1101,"TIER 2, PARTIALLY OUTSIDE HFTD ",1229,959,257,66,13,
PG&E,2019,10/26/19 20:23,10/28/19 11:33,"1 days,15 hrs,10 min",1.632,39.17,NORTH DUBLIN-2101,"TIER 2, PARTIALLY OUTSIDE HFTD ",4555,4135,420,41,0,
PG&E,2019,10/26/19 20:29,10/28/19 20:31,"2 days,0 hrs,2 min",2.001,48.03,NORTH DUBLIN-2103,"TIER 2, PARTIALLY OUTSIDE HFTD ",4616,4241,355,84,20,
PG&E,2019,10/26/19 17:05,10/28/19 16:48,"1 days,23 hrs,43 min",1.988,47.72,NOTRE DAME-1104*,"TIER 3, TIER 2, PARTIALLY OUTSIDE HFTD ",213,181,29,5,3,
PG&E,2019,10/26/19 17:05,10/29/19 14:08,"2 days,21 hrs,3 min",2.877,69.05,NOVATO-1101,NON-HFTD,91,41,50,2,0,
PG&E,2019,10/26/19 20:25,10/29/19 14:08,"2 days,17 hrs,43 min",2.738,65.72,NOVATO-1102,NON-HFTD,456,399,56,16,1,
PG&E,2019,10/26/19 20:25,10/29/19 14:10,"2 days,17 hrs,45 min",2.74,65.75,NOVATO-1103,NON-HFTD,855,529,324,13,2,
PG&E,2019,10/26/19 17:03,10/29/19 14:39,"2 days,21 hrs,36 min",2.9,69.6,NOVATO-1104*,"TIER 2, PARTIALLY OUTSIDE HFTD ",2357,2014,340,57,3,
PG&E,2019,10/26/19 20:39,10/28/19 15:02,"1 days,18 hrs,23 min",1.766,42.38,OAK-0401,"TIER 2, PARTIALLY OUTSIDE HFTD ",1005,983,22,15,0,
PG&E,2019,10/27/19 13:49,10/29/19 15:45,"2 days,1 hrs,56 min",2.081,49.93,OAKHURST-1101,"TIER 3, TIER 2, PARTIALLY OUTSIDE HFTD ",1972,1680,286,147,6,
PG&E,2019,10/27/19 13:49,10/29/19 11:55,"1 days,22 hrs,6 min",1.921,46.1,OAKHURST-1102,"TIER 3, TIER 2, PARTIALLY OUTSIDE HFTD ",1026,739,285,65,2,
PG&E,2019,10/27/19 13:47,10/30/19 16:47,"3 days,3 hrs,0 min",3.125,75,OAKHURST-1103,"TIER 3, TIER 2, PARTIALLY OUTSIDE HFTD ",3781,3096,678,157,7,
PG&E,2019,10/27/19 5:31,10/28/19 19:06,"1 days,13 hrs,35 min",1.566,37.58,OAKLAND D-0407,NON-HFTD,1,1,0,0,0,
PG&E,2019,10/26/19 20:57,10/29/19 18:07,"2 days,21 hrs,10 min",2.882,69.17,OAKLAND D-1112*,"TIER 3, TIER 2, PARTIALLY OUTSIDE HFTD ",415,351,64,1,0,
PG&E,2019,10/26/19 21:16,10/29/19 12:55,"2 days,15 hrs,39 min",2.652,63.65,OAKLAND J-1102*,"TIER 2, PARTIALLY OUTSIDE HFTD ",1493,1404,81,32,8,
PG&E,2019,10/26/19 23:47,10/29/19 11:27,"2 days,11 hrs,40 min",2.486,59.67,OAKLAND J-1105*,"TIER 2, PARTIALLY OUTSIDE HFTD ",300,286,11,7,3,
PG&E,2019,10/27/19 0:46,10/29/19 11:32,"2 days,10 hrs,46 min",2.449,58.77,OAKLAND J-1106*,"TIER 2, PARTIALLY OUTSIDE HFTD ",513,498,15,22,0,
PG&E,2019,10/26/19 20:18,10/28/19 15:34,"1 days,19 hrs,16 min",1.803,43.27,OAKLAND K-1101*,"TIER 3, TIER 2, PARTIALLY OUTSIDE HFTD ",2057,1927,125,27,5,
PG&E,2019,10/26/19 23:49,10/28/19 16:20,"1 days,16 hrs,31 min",1.688,40.52,OAKLAND K-1102,TIER 3,2129,2036,90,39,3,
PG&E,2019,10/26/19 23:34,10/28/19 19:50,"1 days,20 hrs,16 min",1.844,44.27,OAKLAND K-1103,"TIER 3, TIER 2, PARTIALLY OUTSIDE HFTD ",3089,2932,142,36,15,
PG&E,2019,10/27/19 0:21,10/28/19 19:21,"1 days,19 hrs,0 min",1.792,43,OAKLAND K-1104*,"TIER 3, TIER 2, PARTIALLY OUTSIDE HFTD ",2128,1874,253,31,1,
PG&E,2019,10/27/19 0:11,10/28/19 21:30,"1 days,21 hrs,19 min",1.888,45.32,OAKLAND X-1101*,"TIER 2, PARTIALLY OUTSIDE HFTD ",92,92,0,0,0,
PG&E,2019,10/26/19 23:35,10/29/19 11:57,"2 days,12 hrs,22 min",2.515,60.37,OAKLAND X-1104*,"TIER 3, TIER 2, PARTIALLY OUTSIDE HFTD ",1615,1567,48,36,0,
PG&E,2019,10/27/19 0:01,10/29/19 12:56,"2 days,12 hrs,55 min",2.538,60.92,OAKLAND X-1105*,"TIER 2, PARTIALLY OUTSIDE HFTD ",1522,1495,26,19,1,
PG&E,2019,10/27/19 0:31,10/28/19 12:58,"1 days,12 hrs,27 min",1.519,36.45,OAKLAND X-1106*,"TIER 3, TIER 2",2008,1888,116,47,4,
PG&E,2019,10/26/19 22:21,10/28/19 19:59,"1 days,21 hrs,38 min",1.901,45.63,OAKLAND X-1107,NON-HFTD,1,0,1,0,0,
PG&E,2019,10/26/19 20:56,10/28/19 17:50,"1 days,20 hrs,54 min",1.871,44.9,OAKLAND X-1112,NON-HFTD,12,11,1,0,0,
PG&E,2019,10/26/19 18:11,10/29/19 17:07,"2 days,22 hrs,56 min",2.956,70.93,OLEMA-1101,"TIER 3, TIER 2, PARTIALLY OUTSIDE HFTD ",2053,1657,353,37,43,
PG&E,2019,10/27/19 1:09,10/30/19 9:34,"3 days,8 hrs,25 min",3.351,80.42,OLETA-1101,"TIER 3, TIER 2, PARTIALLY OUTSIDE HFTD ",1611,1291,291,54,29,
PG&E,2019,10/27/19 1:10,10/29/19 16:32,"2 days,15 hrs,22 min",2.64,63.37,OLETA-1102,"TIER 3, TIER 2, PARTIALLY OUTSIDE HFTD ",1048,779,172,32,97,
PG&E,2019,10/26/19 19:01,10/30/19 15:11,"3 days,20 hrs,10 min",3.84,92.17,OREGON TRAIL-1102,"TIER 2, PARTIALLY OUTSIDE HFTD ",850,781,67,58,2,
PG&E,2019,10/26/19 19:15,10/30/19 15:04,"3 days,19 hrs,49 min",3.826,91.82,OREGON TRAIL-1103,"TIER 2, PARTIALLY OUTSIDE HFTD ",1694,1586,98,89,10,
PG&E,2019,10/26/19 19:15,10/30/19 12:58,"3 days,17 hrs,43 min",3.738,89.72,OREGON TRAIL-1104,"TIER 2, PARTIALLY OUTSIDE HFTD ",956,846,106,46,4,
PG&E,2019,10/26/19 22:20,10/28/19 13:23,"1 days,15 hrs,3 min",1.627,39.05,ORICK-1101,NON-HFTD,78,59,13,2,6,
PG&E,2019,10/26/19 22:20,10/28/19 13:24,"1 days,15 hrs,4 min",1.628,39.07,ORICK-1102,NON-HFTD,244,168,71,7,5,
PG&E,2019,10/26/19 22:05,10/28/19 18:56,"1 days,20 hrs,51 min",1.869,44.85,ORINDA-0401,"TIER 3, TIER 2, PARTIALLY OUTSIDE HFTD ",289,278,11,7,0,
PG&E,2019,10/26/19 22:05,10/28/19 18:56,"1 days,20 hrs,51 min",1.869,44.85,ORINDA-0402,"TIER 3, TIER 2, PARTIALLY OUTSIDE HFTD ",446,433,13,14,0,
PG&E,2019,10/26/19 17:57,10/30/19 13:47,"3 days,19 hrs,50 min",3.826,91.83,ORO FINO-1101,TIER 3,2258,2186,70,221,2,
PG&E,2019,10/26/19 17:57,10/30/19 16:47,"3 days,22 hrs,50 min",3.951,94.83,ORO FINO-1102,"TIER 3, TIER 2, PARTIALLY OUTSIDE HFTD ",1934,1800,122,107,12,
PG&E,2019,10/26/19 20:06,10/28/19 15:45,"1 days,19 hrs,39 min",1.819,43.65,PACIFICA-1101,"TIER 3, TIER 2, PARTIALLY OUTSIDE HFTD ",1908,1861,47,44,0,
PG&E,2019,10/26/19 20:09,10/28/19 15:15,"1 days,19 hrs,6 min",1.796,43.1,PACIFICA-1102,"TIER 3, TIER 2, PARTIALLY OUTSIDE HFTD ",3900,3471,414,80,15,
